parameters:
Namespace(alpha=[0.1, 0.2, 0.5, 1.0, 2.0], clt_leaves=False, cluster_method='GMM', cluster_penalty=[1.0], cv=5, data_exts=None, dataset='data/multilabel/business1500/business1500.5.folds.pklz', dtype='int32', feature_scheme=None, g_factor=[5.0, 10.0, 15.0, 20.0], gzip=True, kde_leaves=False, min_inst_slice=[10, 50, 100, 500], n_iters=100, n_restarts=4, n_row_clusters=2, output='exp/ml-repr-spn-y/', save_model=True, seed=1337, sklearn_args=None, suffix=None, verbose=1, y_only=True)

g-factor:	clu-pen:	min-ins:	alpha:	fold:	n_edges:	depth:	n_weights:	n_leaves:	n_sums:	n_prods:	train_ll	valid_ll:	test_ll
5.00000	1.00000	100	1.00000	4	363	19	74	254	36	74	-2.20892	-inf	-2.33576
5.00000	1.00000	100	2.00000	0	329	19	54	250	26	54	-2.27031	-inf	-2.17404
5.00000	1.00000	100	2.00000	1	345	17	56	263	27	56	-2.24301	-inf	-2.28609
5.00000	1.00000	100	2.00000	2	345	17	59	258	29	59	-2.25697	-inf	-2.21227
5.00000	1.00000	100	2.00000	3	325	17	58	240	28	58	-2.23658	-inf	-2.27240
5.00000	1.00000	100	2.00000	4	363	19	74	254	36	74	-2.21963	-inf	-2.34552
5.00000	1.00000	500	0.10000	0	186	11	18	161	8	18	-2.38642	-inf	-2.28552
5.00000	1.00000	500	0.10000	1	172	11	13	154	6	13	-2.36190	-inf	-2.40689
5.00000	1.00000	500	0.10000	2	179	11	15	158	7	15	-2.40327	-inf	-2.32387
5.00000	1.00000	500	0.10000	3	169	9	16	147	7	16	-2.39769	-inf	-2.44225
5.00000	1.00000	500	0.10000	4	185	11	18	160	8	18	-2.34783	-inf	-2.48941
5.00000	1.00000	500	0.20000	0	186	11	18	161	8	18	-2.38626	-inf	-2.28489
5.00000	1.00000	500	0.20000	1	172	11	13	154	6	13	-2.36095	-inf	-2.40531
5.00000	1.00000	500	0.20000	2	179	11	15	158	7	15	-2.40256	-inf	-2.32375
5.00000	1.00000	500	0.20000	3	169	9	16	147	7	16	-2.39755	-inf	-2.44059
5.00000	1.00000	500	0.20000	4	185	11	18	160	8	18	-2.34770	-inf	-2.48856
5.00000	1.00000	500	0.50000	0	186	11	18	161	8	18	-2.38634	-inf	-2.28468
5.00000	1.00000	500	0.50000	1	172	11	13	154	6	13	-2.35989	-inf	-2.40362
5.00000	1.00000	500	0.50000	2	179	11	15	158	7	15	-2.40177	-inf	-2.32421
5.00000	1.00000	500	0.50000	3	169	9	16	147	7	16	-2.39765	-inf	-2.43808
5.00000	1.00000	500	0.50000	4	185	11	18	160	8	18	-2.34792	-inf	-2.48743
5.00000	1.00000	500	1.00000	0	186	11	18	161	8	18	-2.38748	-inf	-2.28583
