parameters:
Namespace(alpha=[0.1, 0.2, 0.5, 1.0, 2.0], clt_leaves=False, cluster_method='GMM', cluster_penalty=[1.0], cv=5, dataset='data/multilabel/emotions/emotions.5.folds.pklz', features=None, g_factor=[5.0, 10.0, 15.0, 20.0], gzip=True, kde_leaves=False, min_inst_slice=[10, 50, 100, 500], n_iters=100, n_restarts=4, n_row_clusters=2, output='exp/ml-repr-spn/', save_model=True, seed=1337, sklearn_args=None, suffix=None, test_ext=None, train_ext=None, valid_ext=None, verbose=1)

g-factor:	clu-pen:	min-ins:	alpha:	fold:	n_edges:	depth:	n_weights:	n_leaves:	n_sums:	n_prods:	train_ll	valid_ll:	test_ll
5.00000	1.00000	100	0.10000	2	433	9	30	389	15	30	-26.12051	-inf	-27.56455
5.00000	1.00000	100	0.10000	3	391	7	22	359	11	22	-26.49592	-inf	-27.17935
5.00000	1.00000	100	0.10000	4	397	7	30	353	15	30	-26.62457	-inf	-27.11305
5.00000	1.00000	100	0.20000	0	432	9	32	385	16	32	-26.41475	-inf	-26.50647
5.00000	1.00000	100	0.20000	1	393	7	26	355	13	26	-26.38388	-inf	-27.63051
5.00000	1.00000	100	0.20000	2	433	9	30	389	15	30	-26.09375	-inf	-27.53050
5.00000	1.00000	100	0.20000	3	391	7	22	359	11	22	-26.48180	-inf	-27.13289
5.00000	1.00000	100	0.20000	4	397	7	30	353	15	30	-26.60867	-inf	-27.06922
5.00000	1.00000	100	0.50000	0	432	9	32	385	16	32	-26.40847	-inf	-26.39007
5.00000	1.00000	100	0.50000	1	393	7	26	355	13	26	-26.37587	-inf	-27.52754
5.00000	1.00000	100	0.50000	2	433	9	30	389	15	30	-26.06696	-inf	-27.48306
5.00000	1.00000	100	0.50000	3	391	7	22	359	11	22	-26.47239	-inf	-27.07633
5.00000	1.00000	100	0.50000	4	397	7	30	353	15	30	-26.59668	-inf	-27.00487
5.00000	1.00000	100	1.00000	0	432	9	32	385	16	32	-26.43781	-inf	-26.33445
5.00000	1.00000	100	1.00000	1	393	7	26	355	13	26	-26.39889	-inf	-27.46114
5.00000	1.00000	100	1.00000	2	433	9	30	389	15	30	-26.07634	-inf	-27.46181
5.00000	1.00000	100	1.00000	3	391	7	22	359	11	22	-26.49408	-inf	-27.05934
5.00000	1.00000	100	1.00000	4	397	7	30	353	15	30	-26.61535	-inf	-26.97042
5.00000	1.00000	100	2.00000	0	432	9	32	385	16	32	-26.55034	-inf	-26.36359
5.00000	1.00000	100	2.00000	1	393	7	26	355	13	26	-26.49585	-inf	-27.44718
5.00000	1.00000	100	2.00000	2	433	9	30	389	15	30	-26.16427	-inf	-27.49756
5.00000	1.00000	100	2.00000	3	391	7	22	359	11	22	-26.58937	-inf	-27.11408
5.00000	1.00000	100	2.00000	4	397	7	30	353	15	30	-26.70525	-inf	-26.99501
5.00000	1.00000	500	0.10000	0	72	2	0	72	0	1	-35.18544	-inf	-35.87230
5.00000	1.00000	500	0.10000	1	72	2	0	72	0	1	-35.59592	-inf	-34.29160
5.00000	1.00000	500	0.10000	2	72	2	0	72	0	1	-35.09849	-inf	-36.26558
5.00000	1.00000	500	0.10000	3	72	2	0	72	0	1	-35.29673	-inf	-35.43790
5.00000	1.00000	500	0.10000	4	72	2	0	72	0	1	-35.31432	-inf	-35.39067
5.00000	1.00000	500	0.20000	0	72	2	0	72	0	1	-35.18549	-inf	-35.87140
5.00000	1.00000	500	0.20000	1	72	2	0	72	0	1	-35.59598	-inf	-34.29182
5.00000	1.00000	500	0.20000	2	72	2	0	72	0	1	-35.09854	-inf	-36.26525
5.00000	1.00000	500	0.20000	3	72	2	0	72	0	1	-35.29679	-inf	-35.43772
5.00000	1.00000	500	0.20000	4	72	2	0	72	0	1	-35.31438	-inf	-35.39037
5.00000	1.00000	500	0.50000	0	72	2	0	72	0	1	-35.18587	-inf	-35.86899
