parameters:
Namespace(alpha=[0.1, 0.2, 0.5, 1.0, 2.0], clt_leaves=False, cluster_method='GMM', cluster_penalty=[1.0], cv=5, data_exts=None, dataset='data/multilabel/scene/scene.5.folds.pklz', dtype='int32', feature_scheme=None, g_factor=[5.0, 10.0, 15.0, 20.0], gzip=True, kde_leaves=False, min_inst_slice=[10, 50, 100, 500], n_iters=100, n_restarts=4, n_row_clusters=2, output='exp/ml-repr-spn-y/', save_model=True, seed=1337, sklearn_args=None, suffix=None, verbose=1, y_only=True)

g-factor:	clu-pen:	min-ins:	alpha:	fold:	n_edges:	depth:	n_weights:	n_leaves:	n_sums:	n_prods:	train_ll	valid_ll:	test_ll
5.00000	1.00000	100	0.10000	2	39	9	10	25	5	10	-2.04807	-inf	-2.03108
5.00000	1.00000	100	0.10000	3	38	9	10	24	5	10	-2.04105	-inf	-2.04889
5.00000	1.00000	100	0.10000	4	39	9	10	25	5	10	-2.03788	-inf	-2.05908
5.00000	1.00000	100	0.20000	0	44	9	12	27	6	12	-2.05173	-inf	-1.99549
5.00000	1.00000	100	0.20000	1	38	9	10	24	5	10	-2.02724	-inf	-2.10774
5.00000	1.00000	100	0.20000	2	39	9	10	25	5	10	-2.04863	-inf	-2.03061
5.00000	1.00000	100	0.20000	3	38	9	10	24	5	10	-2.04175	-inf	-2.04965
5.00000	1.00000	100	0.20000	4	39	9	10	25	5	10	-2.03860	-inf	-2.05984
5.00000	1.00000	100	0.50000	0	44	9	12	27	6	12	-2.05416	-inf	-1.99835
5.00000	1.00000	100	0.50000	1	38	9	10	24	5	10	-2.02975	-inf	-2.10772
5.00000	1.00000	100	0.50000	2	39	9	10	25	5	10	-2.05086	-inf	-2.03161
5.00000	1.00000	100	0.50000	3	38	9	10	24	5	10	-2.04389	-inf	-2.05194
5.00000	1.00000	100	0.50000	4	39	9	10	25	5	10	-2.04087	-inf	-2.06218
5.00000	1.00000	100	1.00000	0	44	9	12	27	6	12	-2.05841	-inf	-2.00315
5.00000	1.00000	100	1.00000	1	38	9	10	24	5	10	-2.03397	-inf	-2.10953
5.00000	1.00000	100	1.00000	2	39	9	10	25	5	10	-2.05502	-inf	-2.03501
5.00000	1.00000	100	1.00000	3	38	9	10	24	5	10	-2.04760	-inf	-2.05583
5.00000	1.00000	100	1.00000	4	39	9	10	25	5	10	-2.04486	-inf	-2.06616
5.00000	1.00000	100	2.00000	0	44	9	12	27	6	12	-2.06728	-inf	-2.01283
5.00000	1.00000	100	2.00000	1	38	9	10	24	5	10	-2.04255	-inf	-2.11489
5.00000	1.00000	100	2.00000	2	39	9	10	25	5	10	-2.06375	-inf	-2.04322
5.00000	1.00000	100	2.00000	3	38	9	10	24	5	10	-2.05531	-inf	-2.06382
5.00000	1.00000	100	2.00000	4	39	9	10	25	5	10	-2.05326	-inf	-2.07435
5.00000	1.00000	500	0.10000	0	39	9	10	25	5	10	-2.05384	-inf	-1.99533
5.00000	1.00000	500	0.10000	1	38	9	10	24	5	10	-2.02641	-inf	-2.10856
5.00000	1.00000	500	0.10000	2	39	9	10	25	5	10	-2.04807	-inf	-2.03108
5.00000	1.00000	500	0.10000	3	38	9	10	24	5	10	-2.04105	-inf	-2.04889
5.00000	1.00000	500	0.10000	4	39	9	10	25	5	10	-2.03788	-inf	-2.05908
5.00000	1.00000	500	0.20000	0	39	9	10	25	5	10	-2.05456	-inf	-1.99627
5.00000	1.00000	500	0.20000	1	38	9	10	24	5	10	-2.02724	-inf	-2.10774
5.00000	1.00000	500	0.20000	2	39	9	10	25	5	10	-2.04863	-inf	-2.03061
5.00000	1.00000	500	0.20000	3	38	9	10	24	5	10	-2.04175	-inf	-2.04965
5.00000	1.00000	500	0.20000	4	39	9	10	25	5	10	-2.03860	-inf	-2.05984
5.00000	1.00000	500	0.50000	0	39	9	10	25	5	10	-2.05682	-inf	-1.99910
5.00000	1.00000	500	0.50000	1	38	9	10	24	5	10	-2.02975	-inf	-2.10772
5.00000	1.00000	500	0.50000	2	39	9	10	25	5	10	-2.05086	-inf	-2.03161
5.00000	1.00000	500	0.50000	3	38	9	10	24	5	10	-2.04389	-inf	-2.05194
5.00000	1.00000	500	0.50000	4	39	9	10	25	5	10	-2.04087	-inf	-2.06218
5.00000	1.00000	500	1.00000	0	39	9	10	25	5	10	-2.06080	-inf	-2.00384
5.00000	1.00000	500	1.00000	1	38	9	10	24	5	10	-2.03397	-inf	-2.10953
5.00000	1.00000	500	1.00000	2	39	9	10	25	5	10	-2.05502	-inf	-2.03501
5.00000	1.00000	500	1.00000	3	38	9	10	24	5	10	-2.04760	-inf	-2.05583
5.00000	1.00000	500	1.00000	4	39	9	10	25	5	10	-2.04486	-inf	-2.06616
5.00000	1.00000	500	2.00000	0	39	9	10	25	5	10	-2.06915	-inf	-2.01341
5.00000	1.00000	500	2.00000	1	38	9	10	24	5	10	-2.04255	-inf	-2.11489
5.00000	1.00000	500	2.00000	2	39	9	10	25	5	10	-2.06375	-inf	-2.04322
5.00000	1.00000	500	2.00000	3	38	9	10	24	5	10	-2.05531	-inf	-2.06382
5.00000	1.00000	500	2.00000	4	39	9	10	25	5	10	-2.05326	-inf	-2.07435
10.00000	1.00000	10	0.10000	0	39	9	10	25	5	10	-2.05384	-inf	-1.99533
10.00000	1.00000	10	0.10000	1	38	9	10	24	5	10	-2.02641	-inf	-2.10856
10.00000	1.00000	10	0.10000	2	38	9	10	24	5	10	-2.04844	-inf	-2.02214
10.00000	1.00000	10	0.10000	3	38	9	10	24	5	10	-2.04105	-inf	-2.04889
10.00000	1.00000	10	0.10000	4	39	9	10	25	5	10	-2.03788	-inf	-2.05908
10.00000	1.00000	10	0.20000	0	39	9	10	25	5	10	-2.05456	-inf	-1.99627
10.00000	1.00000	10	0.20000	1	38	9	10	24	5	10	-2.02724	-inf	-2.10774
10.00000	1.00000	10	0.20000	2	38	9	10	24	5	10	-2.04891	-inf	-2.02302
10.00000	1.00000	10	0.20000	3	38	9	10	24	5	10	-2.04175	-inf	-2.04965
10.00000	1.00000	10	0.20000	4	39	9	10	25	5	10	-2.03860	-inf	-2.05984
10.00000	1.00000	10	0.50000	0	39	9	10	25	5	10	-2.05682	-inf	-1.99910
10.00000	1.00000	10	0.50000	1	38	9	10	24	5	10	-2.02975	-inf	-2.10772
10.00000	1.00000	10	0.50000	2	38	9	10	24	5	10	-2.05095	-inf	-2.02567
10.00000	1.00000	10	0.50000	3	38	9	10	24	5	10	-2.04389	-inf	-2.05194
10.00000	1.00000	10	0.50000	4	39	9	10	25	5	10	-2.04087	-inf	-2.06218
10.00000	1.00000	10	1.00000	0	39	9	10	25	5	10	-2.06080	-inf	-2.00384
10.00000	1.00000	10	1.00000	1	38	9	10	24	5	10	-2.03397	-inf	-2.10953
10.00000	1.00000	10	1.00000	2	38	9	10	24	5	10	-2.05480	-inf	-2.03009
10.00000	1.00000	10	1.00000	3	38	9	10	24	5	10	-2.04760	-inf	-2.05583
10.00000	1.00000	10	1.00000	4	39	9	10	25	5	10	-2.04486	-inf	-2.06616
10.00000	1.00000	10	2.00000	0	39	9	10	25	5	10	-2.06915	-inf	-2.01341
10.00000	1.00000	10	2.00000	1	38	9	10	24	5	10	-2.04255	-inf	-2.11489
10.00000	1.00000	10	2.00000	2	38	9	10	24	5	10	-2.06297	-inf	-2.03900
10.00000	1.00000	10	2.00000	3	38	9	10	24	5	10	-2.05531	-inf	-2.06382
10.00000	1.00000	10	2.00000	4	39	9	10	25	5	10	-2.05326	-inf	-2.07435
10.00000	1.00000	50	0.10000	0	39	9	10	25	5	10	-2.05384	-inf	-1.99533
10.00000	1.00000	50	0.10000	1	38	9	10	24	5	10	-2.02641	-inf	-2.10856
10.00000	1.00000	50	0.10000	2	38	9	10	24	5	10	-2.04844	-inf	-2.02214
10.00000	1.00000	50	0.10000	3	38	9	10	24	5	10	-2.04105	-inf	-2.04889
10.00000	1.00000	50	0.10000	4	39	9	10	25	5	10	-2.03788	-inf	-2.05908
10.00000	1.00000	50	0.20000	0	39	9	10	25	5	10	-2.05456	-inf	-1.99627
10.00000	1.00000	50	0.20000	1	38	9	10	24	5	10	-2.02724	-inf	-2.10774
10.00000	1.00000	50	0.20000	2	38	9	10	24	5	10	-2.04891	-inf	-2.02302
10.00000	1.00000	50	0.20000	3	38	9	10	24	5	10	-2.04175	-inf	-2.04965
10.00000	1.00000	50	0.20000	4	39	9	10	25	5	10	-2.03860	-inf	-2.05984
10.00000	1.00000	50	0.50000	0	39	9	10	25	5	10	-2.05682	-inf	-1.99910
10.00000	1.00000	50	0.50000	1	38	9	10	24	5	10	-2.02975	-inf	-2.10772
10.00000	1.00000	50	0.50000	2	38	9	10	24	5	10	-2.05095	-inf	-2.02567
10.00000	1.00000	50	0.50000	3	38	9	10	24	5	10	-2.04389	-inf	-2.05194
10.00000	1.00000	50	0.50000	4	39	9	10	25	5	10	-2.04087	-inf	-2.06218
10.00000	1.00000	50	1.00000	0	39	9	10	25	5	10	-2.06080	-inf	-2.00384
10.00000	1.00000	50	1.00000	1	38	9	10	24	5	10	-2.03397	-inf	-2.10953
10.00000	1.00000	50	1.00000	2	38	9	10	24	5	10	-2.05480	-inf	-2.03009
10.00000	1.00000	50	1.00000	3	38	9	10	24	5	10	-2.04760	-inf	-2.05583
10.00000	1.00000	50	1.00000	4	39	9	10	25	5	10	-2.04486	-inf	-2.06616
10.00000	1.00000	50	2.00000	0	39	9	10	25	5	10	-2.06915	-inf	-2.01341
10.00000	1.00000	50	2.00000	1	38	9	10	24	5	10	-2.04255	-inf	-2.11489
10.00000	1.00000	50	2.00000	2	38	9	10	24	5	10	-2.06297	-inf	-2.03900
10.00000	1.00000	50	2.00000	3	38	9	10	24	5	10	-2.05531	-inf	-2.06382
10.00000	1.00000	50	2.00000	4	39	9	10	25	5	10	-2.05326	-inf	-2.07435
10.00000	1.00000	100	0.10000	0	39	9	10	25	5	10	-2.05384	-inf	-1.99533
10.00000	1.00000	100	0.10000	1	38	9	10	24	5	10	-2.02641	-inf	-2.10856
10.00000	1.00000	100	0.10000	2	38	9	10	24	5	10	-2.04844	-inf	-2.02214
10.00000	1.00000	100	0.10000	3	38	9	10	24	5	10	-2.04105	-inf	-2.04889
10.00000	1.00000	100	0.10000	4	39	9	10	25	5	10	-2.03788	-inf	-2.05908
10.00000	1.00000	100	0.20000	0	39	9	10	25	5	10	-2.05456	-inf	-1.99627
10.00000	1.00000	100	0.20000	1	38	9	10	24	5	10	-2.02724	-inf	-2.10774
10.00000	1.00000	100	0.20000	2	38	9	10	24	5	10	-2.04891	-inf	-2.02302
10.00000	1.00000	100	0.20000	3	38	9	10	24	5	10	-2.04175	-inf	-2.04965
10.00000	1.00000	100	0.20000	4	39	9	10	25	5	10	-2.03860	-inf	-2.05984
10.00000	1.00000	100	0.50000	0	39	9	10	25	5	10	-2.05682	-inf	-1.99910
10.00000	1.00000	100	0.50000	1	38	9	10	24	5	10	-2.02975	-inf	-2.10772
10.00000	1.00000	100	0.50000	2	38	9	10	24	5	10	-2.05095	-inf	-2.02567
10.00000	1.00000	100	0.50000	3	38	9	10	24	5	10	-2.04389	-inf	-2.05194
10.00000	1.00000	100	0.50000	4	39	9	10	25	5	10	-2.04087	-inf	-2.06218
10.00000	1.00000	100	1.00000	0	39	9	10	25	5	10	-2.06080	-inf	-2.00384
10.00000	1.00000	100	1.00000	1	38	9	10	24	5	10	-2.03397	-inf	-2.10953
10.00000	1.00000	100	1.00000	2	38	9	10	24	5	10	-2.05480	-inf	-2.03009
10.00000	1.00000	100	1.00000	3	38	9	10	24	5	10	-2.04760	-inf	-2.05583
10.00000	1.00000	100	1.00000	4	39	9	10	25	5	10	-2.04486	-inf	-2.06616
10.00000	1.00000	100	2.00000	0	39	9	10	25	5	10	-2.06915	-inf	-2.01341
10.00000	1.00000	100	2.00000	1	38	9	10	24	5	10	-2.04255	-inf	-2.11489
10.00000	1.00000	100	2.00000	2	38	9	10	24	5	10	-2.06297	-inf	-2.03900
10.00000	1.00000	100	2.00000	3	38	9	10	24	5	10	-2.05531	-inf	-2.06382
10.00000	1.00000	100	2.00000	4	39	9	10	25	5	10	-2.05326	-inf	-2.07435
10.00000	1.00000	500	0.10000	0	39	9	10	25	5	10	-2.05384	-inf	-1.99533
10.00000	1.00000	500	0.10000	1	38	9	10	24	5	10	-2.02641	-inf	-2.10856
10.00000	1.00000	500	0.10000	2	38	9	10	24	5	10	-2.04844	-inf	-2.02214
10.00000	1.00000	500	0.10000	3	38	9	10	24	5	10	-2.04105	-inf	-2.04889
10.00000	1.00000	500	0.10000	4	39	9	10	25	5	10	-2.03788	-inf	-2.05908
10.00000	1.00000	500	0.20000	0	39	9	10	25	5	10	-2.05456	-inf	-1.99627
10.00000	1.00000	500	0.20000	1	38	9	10	24	5	10	-2.02724	-inf	-2.10774
10.00000	1.00000	500	0.20000	2	38	9	10	24	5	10	-2.04891	-inf	-2.02302
10.00000	1.00000	500	0.20000	3	38	9	10	24	5	10	-2.04175	-inf	-2.04965
10.00000	1.00000	500	0.20000	4	39	9	10	25	5	10	-2.03860	-inf	-2.05984
10.00000	1.00000	500	0.50000	0	39	9	10	25	5	10	-2.05682	-inf	-1.99910
10.00000	1.00000	500	0.50000	1	38	9	10	24	5	10	-2.02975	-inf	-2.10772
10.00000	1.00000	500	0.50000	2	38	9	10	24	5	10	-2.05095	-inf	-2.02567
10.00000	1.00000	500	0.50000	3	38	9	10	24	5	10	-2.04389	-inf	-2.05194
10.00000	1.00000	500	0.50000	4	39	9	10	25	5	10	-2.04087	-inf	-2.06218
10.00000	1.00000	500	1.00000	0	39	9	10	25	5	10	-2.06080	-inf	-2.00384
10.00000	1.00000	500	1.00000	1	38	9	10	24	5	10	-2.03397	-inf	-2.10953
10.00000	1.00000	500	1.00000	2	38	9	10	24	5	10	-2.05480	-inf	-2.03009
10.00000	1.00000	500	1.00000	3	38	9	10	24	5	10	-2.04760	-inf	-2.05583
10.00000	1.00000	500	1.00000	4	39	9	10	25	5	10	-2.04486	-inf	-2.06616
10.00000	1.00000	500	2.00000	0	39	9	10	25	5	10	-2.06915	-inf	-2.01341
10.00000	1.00000	500	2.00000	1	38	9	10	24	5	10	-2.04255	-inf	-2.11489
10.00000	1.00000	500	2.00000	2	38	9	10	24	5	10	-2.06297	-inf	-2.03900
10.00000	1.00000	500	2.00000	3	38	9	10	24	5	10	-2.05531	-inf	-2.06382
10.00000	1.00000	500	2.00000	4	39	9	10	25	5	10	-2.05326	-inf	-2.07435
15.00000	1.00000	10	0.10000	0	39	9	10	25	5	10	-2.05384	-inf	-1.99533
15.00000	1.00000	10	0.10000	1	38	9	10	24	5	10	-2.02641	-inf	-2.10856
15.00000	1.00000	10	0.10000	2	38	9	10	24	5	10	-2.04844	-inf	-2.02214
15.00000	1.00000	10	0.10000	3	38	9	10	24	5	10	-2.04105	-inf	-2.04889
15.00000	1.00000	10	0.10000	4	39	9	10	25	5	10	-2.03788	-inf	-2.05908
15.00000	1.00000	10	0.20000	0	39	9	10	25	5	10	-2.05456	-inf	-1.99627
15.00000	1.00000	10	0.20000	1	38	9	10	24	5	10	-2.02724	-inf	-2.10774
15.00000	1.00000	10	0.20000	2	38	9	10	24	5	10	-2.04891	-inf	-2.02302
15.00000	1.00000	10	0.20000	3	38	9	10	24	5	10	-2.04175	-inf	-2.04965
15.00000	1.00000	10	0.20000	4	39	9	10	25	5	10	-2.03860	-inf	-2.05984
15.00000	1.00000	10	0.50000	0	39	9	10	25	5	10	-2.05682	-inf	-1.99910
15.00000	1.00000	10	0.50000	1	38	9	10	24	5	10	-2.02975	-inf	-2.10772
15.00000	1.00000	10	0.50000	2	38	9	10	24	5	10	-2.05095	-inf	-2.02567
15.00000	1.00000	10	0.50000	3	38	9	10	24	5	10	-2.04389	-inf	-2.05194
15.00000	1.00000	10	0.50000	4	39	9	10	25	5	10	-2.04087	-inf	-2.06218
15.00000	1.00000	10	1.00000	0	39	9	10	25	5	10	-2.06080	-inf	-2.00384
15.00000	1.00000	10	1.00000	1	38	9	10	24	5	10	-2.03397	-inf	-2.10953
15.00000	1.00000	10	1.00000	2	38	9	10	24	5	10	-2.05480	-inf	-2.03009
15.00000	1.00000	10	1.00000	3	38	9	10	24	5	10	-2.04760	-inf	-2.05583
15.00000	1.00000	10	1.00000	4	39	9	10	25	5	10	-2.04486	-inf	-2.06616
15.00000	1.00000	10	2.00000	0	39	9	10	25	5	10	-2.06915	-inf	-2.01341
15.00000	1.00000	10	2.00000	1	38	9	10	24	5	10	-2.04255	-inf	-2.11489
15.00000	1.00000	10	2.00000	2	38	9	10	24	5	10	-2.06297	-inf	-2.03900
15.00000	1.00000	10	2.00000	3	38	9	10	24	5	10	-2.05531	-inf	-2.06382
15.00000	1.00000	10	2.00000	4	39	9	10	25	5	10	-2.05326	-inf	-2.07435
15.00000	1.00000	50	0.10000	0	39	9	10	25	5	10	-2.05384	-inf	-1.99533
15.00000	1.00000	50	0.10000	1	38	9	10	24	5	10	-2.02641	-inf	-2.10856
15.00000	1.00000	50	0.10000	2	38	9	10	24	5	10	-2.04844	-inf	-2.02214
15.00000	1.00000	50	0.10000	3	38	9	10	24	5	10	-2.04105	-inf	-2.04889
15.00000	1.00000	50	0.10000	4	39	9	10	25	5	10	-2.03788	-inf	-2.05908
15.00000	1.00000	50	0.20000	0	39	9	10	25	5	10	-2.05456	-inf	-1.99627
15.00000	1.00000	50	0.20000	1	38	9	10	24	5	10	-2.02724	-inf	-2.10774
15.00000	1.00000	50	0.20000	2	38	9	10	24	5	10	-2.04891	-inf	-2.02302
15.00000	1.00000	50	0.20000	3	38	9	10	24	5	10	-2.04175	-inf	-2.04965
15.00000	1.00000	50	0.20000	4	39	9	10	25	5	10	-2.03860	-inf	-2.05984
15.00000	1.00000	50	0.50000	0	39	9	10	25	5	10	-2.05682	-inf	-1.99910
15.00000	1.00000	50	0.50000	1	38	9	10	24	5	10	-2.02975	-inf	-2.10772
15.00000	1.00000	50	0.50000	2	38	9	10	24	5	10	-2.05095	-inf	-2.02567
15.00000	1.00000	50	0.50000	3	38	9	10	24	5	10	-2.04389	-inf	-2.05194
15.00000	1.00000	50	0.50000	4	39	9	10	25	5	10	-2.04087	-inf	-2.06218
15.00000	1.00000	50	1.00000	0	39	9	10	25	5	10	-2.06080	-inf	-2.00384
15.00000	1.00000	50	1.00000	1	38	9	10	24	5	10	-2.03397	-inf	-2.10953
15.00000	1.00000	50	1.00000	2	38	9	10	24	5	10	-2.05480	-inf	-2.03009
15.00000	1.00000	50	1.00000	3	38	9	10	24	5	10	-2.04760	-inf	-2.05583
15.00000	1.00000	50	1.00000	4	39	9	10	25	5	10	-2.04486	-inf	-2.06616
15.00000	1.00000	50	2.00000	0	39	9	10	25	5	10	-2.06915	-inf	-2.01341
15.00000	1.00000	50	2.00000	1	38	9	10	24	5	10	-2.04255	-inf	-2.11489
15.00000	1.00000	50	2.00000	2	38	9	10	24	5	10	-2.06297	-inf	-2.03900
15.00000	1.00000	50	2.00000	3	38	9	10	24	5	10	-2.05531	-inf	-2.06382
15.00000	1.00000	50	2.00000	4	39	9	10	25	5	10	-2.05326	-inf	-2.07435
15.00000	1.00000	100	0.10000	0	39	9	10	25	5	10	-2.05384	-inf	-1.99533
15.00000	1.00000	100	0.10000	1	38	9	10	24	5	10	-2.02641	-inf	-2.10856
15.00000	1.00000	100	0.10000	2	38	9	10	24	5	10	-2.04844	-inf	-2.02214
15.00000	1.00000	100	0.10000	3	38	9	10	24	5	10	-2.04105	-inf	-2.04889
15.00000	1.00000	100	0.10000	4	39	9	10	25	5	10	-2.03788	-inf	-2.05908
15.00000	1.00000	100	0.20000	0	39	9	10	25	5	10	-2.05456	-inf	-1.99627
15.00000	1.00000	100	0.20000	1	38	9	10	24	5	10	-2.02724	-inf	-2.10774
15.00000	1.00000	100	0.20000	2	38	9	10	24	5	10	-2.04891	-inf	-2.02302
15.00000	1.00000	100	0.20000	3	38	9	10	24	5	10	-2.04175	-inf	-2.04965
15.00000	1.00000	100	0.20000	4	39	9	10	25	5	10	-2.03860	-inf	-2.05984
15.00000	1.00000	100	0.50000	0	39	9	10	25	5	10	-2.05682	-inf	-1.99910
15.00000	1.00000	100	0.50000	1	38	9	10	24	5	10	-2.02975	-inf	-2.10772
15.00000	1.00000	100	0.50000	2	38	9	10	24	5	10	-2.05095	-inf	-2.02567
15.00000	1.00000	100	0.50000	3	38	9	10	24	5	10	-2.04389	-inf	-2.05194
15.00000	1.00000	100	0.50000	4	39	9	10	25	5	10	-2.04087	-inf	-2.06218
15.00000	1.00000	100	1.00000	0	39	9	10	25	5	10	-2.06080	-inf	-2.00384
15.00000	1.00000	100	1.00000	1	38	9	10	24	5	10	-2.03397	-inf	-2.10953
15.00000	1.00000	100	1.00000	2	38	9	10	24	5	10	-2.05480	-inf	-2.03009
15.00000	1.00000	100	1.00000	3	38	9	10	24	5	10	-2.04760	-inf	-2.05583
15.00000	1.00000	100	1.00000	4	39	9	10	25	5	10	-2.04486	-inf	-2.06616
15.00000	1.00000	100	2.00000	0	39	9	10	25	5	10	-2.06915	-inf	-2.01341
15.00000	1.00000	100	2.00000	1	38	9	10	24	5	10	-2.04255	-inf	-2.11489
15.00000	1.00000	100	2.00000	2	38	9	10	24	5	10	-2.06297	-inf	-2.03900
15.00000	1.00000	100	2.00000	3	38	9	10	24	5	10	-2.05531	-inf	-2.06382
15.00000	1.00000	100	2.00000	4	39	9	10	25	5	10	-2.05326	-inf	-2.07435
15.00000	1.00000	500	0.10000	0	39	9	10	25	5	10	-2.05384	-inf	-1.99533
15.00000	1.00000	500	0.10000	1	38	9	10	24	5	10	-2.02641	-inf	-2.10856
15.00000	1.00000	500	0.10000	2	38	9	10	24	5	10	-2.04844	-inf	-2.02214
15.00000	1.00000	500	0.10000	3	38	9	10	24	5	10	-2.04105	-inf	-2.04889
15.00000	1.00000	500	0.10000	4	39	9	10	25	5	10	-2.03788	-inf	-2.05908
15.00000	1.00000	500	0.20000	0	39	9	10	25	5	10	-2.05456	-inf	-1.99627
15.00000	1.00000	500	0.20000	1	38	9	10	24	5	10	-2.02724	-inf	-2.10774
15.00000	1.00000	500	0.20000	2	38	9	10	24	5	10	-2.04891	-inf	-2.02302
