parameters:
Namespace(alpha=[0.1, 0.2, 0.5, 1.0, 2.0], clt_leaves=False, cluster_method='GMM', cluster_penalty=[1.0], cv=5, dataset='data/multilabel/plant978/plant978.5.folds.pklz', features=None, g_factor=[5.0, 10.0, 15.0, 20.0], gzip=True, kde_leaves=False, min_inst_slice=[10, 50, 100, 500], n_iters=100, n_restarts=4, n_row_clusters=2, output='exp/ml-repr-spn/', save_model=True, seed=1337, sklearn_args=None, suffix=None, test_ext=None, train_ext=None, valid_ext=None, verbose=1)

g-factor:	clu-pen:	min-ins:	alpha:	fold:	n_edges:	depth:	n_weights:	n_leaves:	n_sums:	n_prods:	train_ll	valid_ll:	test_ll
10.00000	1.00000	500	1.00000	1	1026	7	28	985	14	28	-100.40260	-inf	-102.56888
10.00000	1.00000	500	1.00000	2	1007	5	24	972	12	24	-101.03990	-inf	-100.80493
10.00000	1.00000	500	1.00000	3	1005	5	22	973	11	22	-100.95692	-inf	-102.06028
10.00000	1.00000	500	1.00000	4	1033	5	36	980	18	36	-100.36647	-inf	-102.04161
10.00000	1.00000	500	2.00000	0	1017	5	24	982	12	24	-100.88587	-inf	-102.18574
10.00000	1.00000	500	2.00000	1	1026	7	28	985	14	28	-100.65417	-inf	-102.72510
10.00000	1.00000	500	2.00000	2	1007	5	24	972	12	24	-101.30150	-inf	-100.98423
10.00000	1.00000	500	2.00000	3	1005	5	22	973	11	22	-101.23461	-inf	-102.24884
10.00000	1.00000	500	2.00000	4	1033	5	36	980	18	36	-100.62443	-inf	-102.14142
15.00000	1.00000	10	0.10000	0	1034	7	52	957	26	52	-100.33292	-inf	-102.19174
15.00000	1.00000	10	0.10000	1	991	7	39	934	19	39	-100.39109	-inf	-102.41304
15.00000	1.00000	10	0.10000	2	1010	7	47	941	23	47	-100.75381	-inf	-100.72073
15.00000	1.00000	10	0.10000	3	997	7	38	941	19	38	-100.49470	-inf	-101.87953
15.00000	1.00000	10	0.10000	4	1006	9	42	944	21	42	-100.30069	-inf	-102.03742
15.00000	1.00000	10	0.20000	0	1034	7	52	957	26	52	-100.33442	-inf	-102.14189
