parameters:
Namespace(alpha=[0.1, 0.2, 0.5, 1.0, 2.0], clt_leaves=False, cluster_method='GMM', cluster_penalty=[1.0], cv=5, data_exts=None, dataset='data/multilabel/yeast/yeast.5.folds.pklz', dtype='int32', feature_scheme=None, g_factor=[5.0, 10.0, 15.0, 20.0], gzip=True, kde_leaves=False, min_inst_slice=[10, 50, 100, 500], n_iters=100, n_restarts=4, n_row_clusters=2, output='exp/ml-repr-spn-y/', save_model=True, seed=1337, sklearn_args=None, suffix=None, verbose=1, y_only=True)

g-factor:	clu-pen:	min-ins:	alpha:	fold:	n_edges:	depth:	n_weights:	n_leaves:	n_sums:	n_prods:	train_ll	valid_ll:	test_ll
5.00000	1.00000	100	0.10000	2	255	11	56	172	28	56	-4.39235	-inf	-4.44677
5.00000	1.00000	100	0.10000	3	245	11	51	170	25	51	-4.34781	-inf	-4.46925
5.00000	1.00000	100	0.10000	4	238	13	47	170	22	47	-4.44066	-inf	-4.43445
5.00000	1.00000	100	0.20000	0	268	13	51	194	24	51	-4.39844	-inf	-4.52909
5.00000	1.00000	100	0.20000	1	275	15	58	190	28	58	-4.46437	-inf	-4.61457
5.00000	1.00000	100	0.20000	2	255	11	56	172	28	56	-4.39500	-inf	-4.44570
5.00000	1.00000	100	0.20000	3	245	11	51	170	25	51	-4.34982	-inf	-4.46574
5.00000	1.00000	100	0.20000	4	238	13	47	170	22	47	-4.44304	-inf	-4.43527
5.00000	1.00000	100	0.50000	0	268	13	51	194	24	51	-4.40403	-inf	-4.52848
5.00000	1.00000	100	0.50000	1	275	15	58	190	28	58	-4.47448	-inf	-4.61572
5.00000	1.00000	100	0.50000	2	255	11	56	172	28	56	-4.40398	-inf	-4.44854
5.00000	1.00000	100	0.50000	3	245	11	51	170	25	51	-4.35841	-inf	-4.46372
5.00000	1.00000	100	0.50000	4	238	13	47	170	22	47	-4.45184	-inf	-4.44304
5.00000	1.00000	100	1.00000	0	268	13	51	194	24	51	-4.41997	-inf	-4.53763
5.00000	1.00000	100	1.00000	1	275	15	58	190	28	58	-4.49391	-inf	-4.62607
5.00000	1.00000	100	1.00000	2	255	11	56	172	28	56	-4.42078	-inf	-4.45927
5.00000	1.00000	100	1.00000	3	245	11	51	170	25	51	-4.37576	-inf	-4.46959
5.00000	1.00000	100	1.00000	4	238	13	47	170	22	47	-4.46847	-inf	-4.46013
