parameters:
Namespace(alpha=[0.1, 0.2, 0.5, 1.0, 2.0], clt_leaves=False, cluster_method='GMM', cluster_penalty=[1.0], cv=5, data_exts=None, dataset='data/multilabel/human3106/human3106.5.folds.pklz', dtype='int32', feature_scheme=None, g_factor=[5.0, 10.0, 15.0, 20.0], gzip=True, kde_leaves=False, min_inst_slice=[10, 50, 100, 500], n_iters=100, n_restarts=4, n_row_clusters=2, output='exp/ml-repr-spn-y/', save_model=True, seed=1337, sklearn_args=None, suffix=None, verbose=1, y_only=True)

g-factor:	clu-pen:	min-ins:	alpha:	fold:	n_edges:	depth:	n_weights:	n_leaves:	n_sums:	n_prods:	train_ll	valid_ll:	test_ll
5.00000	1.00000	100	0.10000	2	105	11	18	80	8	18	-2.73616	-inf	-2.76721
5.00000	1.00000	100	0.10000	3	114	13	22	82	11	22	-2.74841	-inf	-2.71853
5.00000	1.00000	100	0.10000	4	100	11	18	75	8	18	-2.71865	-inf	-2.82223
5.00000	1.00000	100	0.20000	0	112	11	19	85	9	19	-2.72768	-inf	-2.83400
5.00000	1.00000	100	0.20000	1	119	13	24	84	12	24	-2.75885	-inf	-2.66506
5.00000	1.00000	100	0.20000	2	105	11	18	80	8	18	-2.73576	-inf	-2.76481
5.00000	1.00000	100	0.20000	3	114	13	22	82	11	22	-2.74798	-inf	-2.71762
5.00000	1.00000	100	0.20000	4	100	11	18	75	8	18	-2.71837	-inf	-2.81944
5.00000	1.00000	100	0.50000	0	112	11	19	85	9	19	-2.72840	-inf	-2.82512
5.00000	1.00000	100	0.50000	1	119	13	24	84	12	24	-2.75946	-inf	-2.66541
5.00000	1.00000	100	0.50000	2	105	11	18	80	8	18	-2.73575	-inf	-2.76243
5.00000	1.00000	100	0.50000	3	114	13	22	82	11	22	-2.74859	-inf	-2.71738
5.00000	1.00000	100	0.50000	4	100	11	18	75	8	18	-2.71886	-inf	-2.81567
5.00000	1.00000	100	1.00000	0	112	11	19	85	9	19	-2.73214	-inf	-2.82059
5.00000	1.00000	100	1.00000	1	119	13	24	84	12	24	-2.76253	-inf	-2.66867
5.00000	1.00000	100	1.00000	2	105	11	18	80	8	18	-2.73793	-inf	-2.76289
5.00000	1.00000	100	1.00000	3	114	13	22	82	11	22	-2.75196	-inf	-2.72020
5.00000	1.00000	100	1.00000	4	100	11	18	75	8	18	-2.72154	-inf	-2.81409
5.00000	1.00000	100	2.00000	0	112	11	19	85	9	19	-2.74342	-inf	-2.82242
5.00000	1.00000	100	2.00000	1	119	13	24	84	12	24	-2.77212	-inf	-2.67935
5.00000	1.00000	100	2.00000	2	105	11	18	80	8	18	-2.74608	-inf	-2.76909
5.00000	1.00000	100	2.00000	3	114	13	22	82	11	22	-2.76200	-inf	-2.73029
5.00000	1.00000	100	2.00000	4	100	11	18	75	8	18	-2.72995	-inf	-2.81703
5.00000	1.00000	500	0.10000	0	81	7	11	66	5	11	-2.80351	-inf	-2.89702
5.00000	1.00000	500	0.10000	1	87	9	14	67	7	14	-2.83349	-inf	-2.72128
5.00000	1.00000	500	0.10000	2	74	7	11	59	5	11	-2.81576	-inf	-2.83318
5.00000	1.00000	500	0.10000	3	80	9	12	63	6	12	-2.82546	-inf	-2.79416
5.00000	1.00000	500	0.10000	4	73	7	11	58	5	11	-2.78906	-inf	-2.88690
5.00000	1.00000	500	0.20000	0	81	7	11	66	5	11	-2.80274	-inf	-2.89359
